Tabela gerada em:2020-04-21 10:04:24;;;;;;;;;;;;;
;;;;;;;;;;;;;
Listagem de produtos jp.di;;;;;;;;;;;;;
EAN;Ref. Fabricante;Designação;Preço Final;Stock;Unidade Negócio;Linha Produto;Família;Sub-Família;Categoria;Marca;Data modificação;Preço Unitário;Taxa
 5031713043317;44064011;Tambor OKI C810/C830/MC860/MC851/C801/C821-Cyan 20k;EUR 91,89 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:59;EUR 91,89 ;EUR 0,00 
 5031713045939;44315107;Tambor OKI C610 Cyan;EUR 94,07 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:59;EUR 94,07 ;EUR 0,00 
 4977766659659;LC980Y;Tinteiro BROTHER LC980Y Amarelo P/ 145C, 165C;EUR 6,78 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:59;EUR 6,78 ;EUR 0,00 
 4977766643870;LC1000BK;Tinteiro Brother LC1000BK Preto P/DCP330C/560CN/MFC3360C;EUR 16,03 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:59;EUR 16,03 ;EUR 0,00 
 4977766659680;LC1100BK;Tinteiro Brother LC1100BK Preto P/MFC-6490CW,DCP-385C, 585CW;EUR 14,31 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:59;EUR 14,31 ;EUR 0,00 
 4977766659710;LC1100C;Tinteiro Brother LC1100C AzulP/MFC-6490CW,DCP-385C, 585CW;EUR 7,54 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:59;EUR 7,54 ;EUR 0,00 
 5014047561290;LC1100VALBP;Tinteiro Brother LC1100VALBP Pack 4 Cores P/MFC-6490CW,DCP..;EUR 33,88 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:59;EUR 33,88 ;EUR 0,00 
 4977766659789;LC1100Y;Tinteiro Brother LC1100Y Amarelo P/MFC-6490CW,DCP-385C, 585W;EUR 7,54 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:59;EUR 7,54 ;EUR 0,00 
 0088698200292;51645AE;Tinteiro Preto Nº45 HP DJ 710c,820,850,870,1600 - 51645ae;EUR 42,65 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 42,65 ;EUR 0,00 
 0886111557738;C6578D;Tinteiro Tricolor Nº78 HP DJ 970, 3820 - C6578DE;EUR 43,24 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 43,24 ;EUR 0,00 
 0088698205440;C4844A;Tinteiro Preto Nº10 HP 2000C /CP1700 / DJ100 - C4844A;EUR 42,95 ;Imediata;Supplies;Grande Formato;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 42,95 ;EUR 0,00 
 0725184272721;C4913A;Tinteiro Amarelo Nº82 P/ Designjet 500 / 800 - C4913A;EUR 40,63 ;Imediata;Supplies;Grande Formato;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 40,63 ;EUR 0,00 
 0829160180380;C8767EE;Tinteiro HP Preto Nº339 p/ HP5740/6520/6540/6840 - C8767EE;EUR 43,10 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 43,10 ;EUR 0,00 
 0883585705887;CB323EE;Tinteiro HP Cyan Nº364 XL AltaCapacidade - CB323EE;EUR 16,87 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 16,87 ;EUR 0,00 
 0883585706105;CB325EE;Tinteiro HP Yellow Nº364 XL Alta Capacidade - CB325EE;EUR 17,31 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 17,31 ;EUR 0,00 
 0808736844659;CB336EE;Tinteiro Preto Nº350XL HP OJ J5780/ J5785 - CB336EE;EUR 40,42 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 40,42 ;EUR 0,00 
 0808736844871;CB338EE;Tinteiro Tricolor Nº351XL HP OJ J5780/ J5785 - CB338EE;EUR 42,73 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 42,73 ;EUR 0,00 
 0884420649281;CD972AE;Tinteiro Cyan Nº920XL HP Officejet - CD972AE;EUR 13,50 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 13,50 ;EUR 0,00 
 0884420649359;CD973AE;Tinteiro Magenta Nº920XL HP Officejet - CD973AE;EUR 13,87 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 13,87 ;EUR 0,00 
 0884420649410;CD974AE;Tinteiro Amarelo Nº920XL HP Officejet - CD974AE;EUR 14,13 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 14,13 ;EUR 0,00 
 0884962546147;CD975AE;Tinteiro Preto Nº920XL HP Officejet - CD975AE;EUR 33,48 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 33,48 ;EUR 0,00 
 0884420395621;CH565A;Tinteiro Preto Nº82 HP 69ml -CH565A;EUR 36,26 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:07:00;EUR 36,26 ;EUR 0,00 
 8715946419534;C13T616300;Tinteiro EPSON T6163 Magenta L - B300/B500;EUR 40,01 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 40,01 ;EUR 0,00 
 8715946419527;C13T616400;Tinteiro EPSON T6164 Amarelo L - B300/B500;EUR 40,01 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 40,01 ;EUR 0,00 
 8715946359762;C13T00740110;Tinteiro EPSON T007 Preto - Stylus Photo 790/870/875/890/895/895EX/900/915/1270/1290;EUR 28,65 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 28,65 ;EUR 0,00 
 8715946359809;C13T00840110;Tinteiro EPSON T008 de 5 Cores - Stylus Photo 790/870/875/890/895/915;EUR 23,11 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 23,11 ;EUR 0,00 
 8715946355887;C13T04424010;Tinteiro EPSON T0442 Ciano Alta Capacidade - Stylus C64/66/84/86,CX3650/6400/660;EUR 15,62 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 15,62 ;EUR 0,00 
 8715946356280;C13T05414010;Tinteiro EPSON T0541 Preto Foto - Stylus Photo R800/R1800;EUR 14,35 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 14,35 ;EUR 0,00 
 8715946356303;C13T05424010;Tinteiro EPSON T0542 Ciano - Stylus Photo R800/R1800;EUR 12,92 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,92 ;EUR 0,00 
 8715946356389;C13T05484010;Tinteiro EPSON T0548 Preto Mate - Stylus Photo R800/R1800;EUR 14,35 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 14,35 ;EUR 0,00 
 8715946356426;C13T05514010;Tinteiro EPSON T0551 Preto - Stylus Photo R240/245, RX420/425/520;EUR 9,11 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,11 ;EUR 0,00 
 8715946356440;C13T05524010;Tinteiro EPSON T0552 Ciano - Stylus Photo R240/245, RX420/425/520;EUR 9,11 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,11 ;EUR 0,00 
 8715946356488;C13T05544010;Tinteiro EPSON T0554 Amarelo - Stylus Photo R240/245, RX420/425/520;EUR 9,11 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,11 ;EUR 0,00 
 8715946360140;C13T06114010;Tinteiro EPSON T0611 Preto - D68/D88/DX3800/DX38510/DX4200/DX4800/DX4850;EUR 9,11 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,11 ;EUR 0,00 
 8715946360225;C13T06134010;Tinteiro EPSON T0613 Magenta - D68/D88/DX3800/DX38510/DX4200/DX4800/DX4850;EUR 9,11 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,11 ;EUR 0,00 
 8715946360263;C13T06144010;Tinteiro EPSON T0614 Amarelo - D68/D88/DX4800/DX38x0;EUR 9,11 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,11 ;EUR 0,00 
 8715946384825;C13T07114H10;Tinteiro EPSON T0711H Preto Pack 2 - B40/110,BX3xx/600, D120, DX74xx/84xx/9400, SX2xx/4xx5/5xx/6xx;EUR 19,53 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 19,53 ;EUR 0,00 
 8715946493244;C13T08014011;Tinteiro EPSON T0801 Preto - Stylus Photo P50/PX6xx/PX7xx/PX8xx/R2xx/R360/RX560/RX585/RX685 ;EUR 9,76 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,76 ;EUR 0,00 
 8715946494128;C13T08024011;Tinteiro EPSON T0802 Ciano - Stylus Photo P50/PX6xx/PX7xx/PX8xx/R2xx/R360/RX560/RX585/RX685 ;EUR 9,76 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,76 ;EUR 0,00 
 8715946494135;C13T08034011;Tinteiro EPSON T0803 Magenta - Stylus Photo P50/PX6xx/PX7xx/PX8xx/R2xx/R360/RX560/RX585/RX685 ;EUR 9,76 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,76 ;EUR 0,00 
 8715946494142;C13T08044011;Tinteiro EPSON T0804 Amarelo - Stylus Photo P50/PX6xx/PX7xx/PX8xx/R2xx/R360/RX560/RX585/RX685 ;EUR 9,76 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,76 ;EUR 0,00 
 8715946494159;C13T08054011;Tinteiro EPSON T0805 Ciano Claro - Stylus Photo P50/PX6xx/PX7xx/PX8xx/R2xx/R360/RX560/RX585/RX685 ;EUR 9,76 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,76 ;EUR 0,00 
 8715946354903;C13T08704010;Tinteiro EPSON T0870 Otimizador de Brilho Pack 2 - Stylus Photo R1900;EUR 7,18 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 7,18 ;EUR 0,00 
 8715946354927;C13T08714010;Tinteiro EPSON T0871 Preto Foto Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946354941;C13T08724010;Tinteiro EPSON T0872 Ciano Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946354965;C13T08734010;Tinteiro EPSON T0873 Magenta Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946354989;C13T08744010;Tinteiro EPSON T0874 Amarelo Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946355009;C13T08774010;Tinteiro EPSON T0877 Vermelho Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946355023;C13T08784010;Tinteiro EPSON T0878 Preto Mate Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946355047;C13T08794010;Tinteiro EPSON T0879 Laranja Ultra Gloss - Stylus Photo R1900;EUR 9,33 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946492605;C13T08914011;Tinteiro EPSON T0891 Preto - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 7,15 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 7,15 ;EUR 0,00 
 8715946492612;C13T08924011;Tinteiro EPSON T0892 Ciano - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 6,50 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 6,50 ;EUR 0,00 
 8715946493022;C13T08934011;Tinteiro EPSON T0893 Magenta - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 6,50 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 6,50 ;EUR 0,00 
 8715946493046;C13T08944011;Tinteiro EPSON T0894 Amarelo - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 6,50 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 6,50 ;EUR 0,00 
 0010343868397;C13T596100;Tinteiro EPSON T5961 Preto Foto UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868403;C13T596200;Tinteiro EPSON T5962 Ciano UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868410;C13T596300;Tinteiro EPSON T5963 Magenta Vivo UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868427;C13T596400;Tinteiro EPSON T5964 Amarelo UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868434;C13T596500;Tinteiro EPSON T596 Ciano Claro UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868441;C13T596600;Tinteiro EPSON T5966 Magenta Claro Vivo UltraChrome 350ml Stylus Pro 7890/7900/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868458;C13T596700;Tinteiro EPSON T5967 Cinzento UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868465;C13T596800;Tinteiro EPSON T5968 Preto Mate UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868472;C13T596900;Tinteiro EPSON T5969 Cinzento Claro UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343868489;C13T596A00;Tinteiro EPSON T596A Laranja UltraChrome HDR 350ml - Stylus Pro 7700/7890/7900/9700/9890/9900;EUR 125,18 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 125,18 ;EUR 0,00 
 0010343870819;C13T636100;Tinteiro EPSON T6361 Preto Foto UltraChrome HDR 700ml - Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 0010343870826;C13T636200;Tinteiro EPSON T6362 Ciano UltraChrome HDR 700ml - Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 0010343870840;C13T636400;Tinteiro EPSON T6364 Amarelo UltraChrome HDR 700ml - Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 0010343870857;C13T636500;Tinteiro EPSON T6365 Ciano Claro UltraChrome HDR 700ml - Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 0010343870864;C13T636600;Tinteiro EPSON T6366 Magenta Claro Vivo UltraChrome HDR 700ml Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 0010343870888;C13T636800;Tinteiro EPSON T6368 Preto Mate UltraChrome HDR 700ml - Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 0010343870895;C13T636900;Tinteiro EPSON T6369 Cinzento Claro UltraChrome HDR 700ml - Stylus Pro 7700/7900/9700/9900/WT790 ;EUR 226,29 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 226,29 ;EUR 0,00 
 4548056694911;C33S020405;Tinteiro EPSON SJIC7(R) Vermelho - TM-J7100;EUR 13,78 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 13,78 ;EUR 0,00 
 8715946356501;C13T05914010;Tinteiro EPSON T0591 Preto Foto Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946356549;C13T05934010;Tinteiro EPSON T0593 Magenta Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946356563;C13T05944010;Tinteiro EPSON T0594 Amarelo Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946356587;C13T05954010;Tinteiro EPSON T0595 Ciano Claro Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946356600;C13T05964010;Tinteiro EPSON T0596 Magenta Claro Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946356624;C13T05974010;Tinteiro EPSON T0597 Cinzento Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946356662;C13T05994010;Tinteiro EPSON T0599 Cinzento Claro Ultra Chrome K3 - Stylus Photo R2400;EUR 12,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 12,20 ;EUR 0,00 
 8715946360287;C13T06144020;Tinteiro EPSON T0614 Amarelo + Alarme RF - D68/D88/DX4800/DX38x0;EUR 9,18 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,18 ;EUR 0,00 
 8715946360461;C13T07914010;Tinteiro EPSON T0791 Preto - Stylus Photo 1400;EUR 13,01 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 13,01 ;EUR 0,00 
 8715946360508;C13T07924010;Tinteiro EPSON T0792 Ciano - Stylus Photo 1400;EUR 13,01 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 13,01 ;EUR 0,00 
 8715946360546;C13T07934010;Tinteiro EPSON T0793 Magenta - Stylus Photo 1400;EUR 13,01 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 13,01 ;EUR 0,00 
 8715946360584;C13T07944010;Tinteiro EPSON T0794 Amarelo - Stylus Photo 1400;EUR 13,01 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 13,01 ;EUR 0,00 
 8715946360669;C13T07964010;Tinteiro EPSON T0796 Magenta Claro - Stylus Photo 1400;EUR 13,01 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 13,01 ;EUR 0,00 
 8715946493060;C13T08924021;Tinteiro EPSON T0892 Ciano + Alarme RF - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 6,58 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 6,58 ;EUR 0,00 
 8715946493077;C13T08934021;Tinteiro EPSON T0893 Magenta + Alarme RF - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 6,58 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 6,58 ;EUR 0,00 
 8715946493084;C13T08944021;Tinteiro EPSON T0894 Amarelo + Alarme RF - Stylus S2x, SX1xx/2xx/4xx & Stylus Office BX300F;EUR 5,92 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 5,92 ;EUR 0,00 
 8715946411361;C13T09614010;Tinteiro EPSON T0961 Preto Foto UltraChrome K3 - Stylus Photo 2100;EUR 9,33 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946411392;C13T09624010;Tinteiro EPSON T0962 Ciano UltraChrome K3 - Stylus Photo 2100;EUR 9,33 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946411750;C13T09644010;Tinteiro EPSON T0964 Amarelo UltraChrome K3 - Stylus Photo 2100;EUR 9,33 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946411781;C13T09654010;Tinteiro EPSON T0965 Ciano Claro UltraChrome K3 - Stylus Photo 2100;EUR 9,33 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946411842;C13T09674010;Tinteiro EPSON T0967 Cinzento UltraChrome K3 - Stylus Photo 2100;EUR 9,33 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 8715946411903;C13T09694010;Tinteiro EPSON T0969 Cinzento Claro UltraChrome K3 - Stylus Photo R2880;EUR 9,33 ;Limitado;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 9,33 ;EUR 0,00 
 0010343840171;C13T543200;Tinteiro EPSON T5432 Ciano 110ml - Stylus Pro 7600 ;EUR 54,36 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 54,36 ;EUR 0,00 
 0010343840188;C13T543300;Tinteiro EPSON T5433 Magenta 110ml - Stylus Pro 7600 ;EUR 54,36 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 54,36 ;EUR 0,00 
 0010343840249;C13T543600;Tinteiro EPSON T5436 Magenta Claro 110ml - Stylus Pro 7600 ;EUR 54,36 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 54,36 ;EUR 0,00 
 0010343840270;C13T544100;Tinteiro EPSON T5441 Preto Foto 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
 0010343840287;C13T544200;Tinteiro EPSON T5442 Ciano 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
 0010343840294;C13T544300;Tinteiro EPSON T5443 Magenta 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
 0010343840300;C13T544400;Tinteiro EPSON T544 Amarelo 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
 0010343840317;C13T544500;Tinteiro EPSON T5445 Ciano Claro 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
 0010343840324;C13T544600;Tinteiro EPSON T5446 Magenta Claro 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
 0010343840331;C13T544700;Tinteiro EPSON T5447 Cinzento 220ml - Stylus Pro 9600 ;EUR 86,27 ;Imediata;Supplies;Grande Formato;Tinteiros;;;EPSON;2020-04-21 06:07:00;EUR 86,27 ;EUR 0,00 
